139.411223	107.883741	49.091010	108.408353	115.953943
154.613271	135.612331	81.700892	184.036855	108.117756
97.458364	81.765027	45.742021	116.596228	101.059625
22.558280	-6.481139	-35.373192	-69.794170	94.881643
-24.621125	-46.653384	-107.054963	-233.627525	89.563856
-27.062063	-24.538672	-100.460665	-192.264800	84.876556
-7.610585	-14.113385	-45.555554	-32.536182	80.400963
22.245147	-1.700813	0.336566	55.204174	75.647236
75.243552	59.890118	55.609997	122.955528	70.203104
127.734339	127.786225	92.432674	176.041079	63.859923
106.488824	105.532636	94.618856	194.891249	56.680057
29.609351	-7.148057	8.352394	14.626954	48.958839
-35.601656	-76.874318	-72.452652	-174.111325	41.070366
-49.085410	-84.192308	-119.065649	-241.109965	33.284609
-49.196802	-87.977553	-80.969530	-78.081132	25.676050
-43.373864	-78.563723	-43.564062	25.437616	18.154656
-28.674267	-50.272344	-11.486359	84.656450	10.558320
23.684747	16.872038	16.668100	108.344111	2.750094
45.493128	29.136391	43.145740	165.459696	-5.296317
7.565861	-20.816290	12.188419	63.098071	-13.451041
-63.062635	-94.966812	-62.071748	-129.830540	-21.472616
-94.968108	-118.334472	-117.401701	-248.112813	-29.134667
-85.319916	-102.570027	-71.123570	-124.781465	-36.338993
-50.080943	-85.017866	-5.271302	41.363897	-43.126346
-8.918598	-41.951965	48.310745	142.252785	-49.589796
53.399754	28.106524	68.214091	141.993771	-55.757906
103.640338	76.084960	118.304527	228.973132	-61.502591
57.491234	18.091612	95.583094	174.710188	-66.511142
-43.810201	-85.146054	2.467302	-35.874792	-70.371343
-98.589894	-135.898067	-88.839442	-226.324476	-72.763480
-85.802717	-117.961841	-92.042192	-168.463309	-73.635305
-72.197178	-100.566478	-41.094529	-2.676285	-73.229331
-61.122630	-81.970044	8.462636	93.997179	-71.972561
-27.095441	-39.157911	32.454969	110.396441	-70.332291
29.678552	13.226911	59.248585	169.108912	-68.696095
19.770505	-18.830051	59.967927	187.495799	-67.285037
-50.590673	-104.334303	-15.089312	15.937911	-66.139022
-123.429047	-175.858469	-112.457103	-218.823742	-65.212561
-137.013389	-169.218175	-120.469048	-233.176241	-64.522812
-115.007517	-145.450360	-53.343078	-41.115894	-64.226513
-84.413722	-116.893634	4.876051	88.973015	-64.570080
-58.093341	-83.746301	24.981280	100.820053	-65.769115
3.073181	-14.486878	67.109171	146.835062	-67.898362
9.339728	-11.246517	79.932472	187.217774	-70.827587
-76.565111	-102.083325	16.438714	77.649341	-74.233261
-164.035626	-195.536120	-85.138897	-141.751300	-77.724082
-170.845062	-216.801663	-146.037460	-274.664157	-81.028037
-138.522797	-191.916499	-95.133388	-128.942340	-84.094312
-120.629757	-172.351182	-42.005621	16.161412	-87.038930
-99.797593	-160.827708	-14.033071	74.792942	-90.013427
-41.932775	-89.101744	9.765407	75.433730	-93.094829
-27.488779	-57.284078	48.857468	165.562664	-96.218576
-75.002526	-110.782489	28.745297	134.512247	-99.165984
-148.329602	-188.954157	-53.250495	-69.260578	-101.643139
-185.821631	-224.511938	-129.444943	-250.828974	-103.429956
-161.705611	-190.349955	-113.269607	-187.111686	-104.494122
